sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,label,architecture,relative_path,status
cf_external_unseen_v3_aigi_commercial_e8c4411113bccd5f,aigi_commercial,data/CompEval-00284-of-00413.parquet,0,9,00000094_2.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_e8c4411113bccd5f_00000094_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_e8ca51fdadb139ce,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,3,00000750.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_e8ca51fdadb139ce_00000750.png.png,complete
cf_external_unseen_v3_aigi_commercial_e930ddefc7ffebbf,aigi_commercial,data/CompEval-00145-of-00413.parquet,2,12,00000991.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_e930ddefc7ffebbf_00000991.png.png,complete
cf_external_unseen_v3_aigi_commercial_e95a6512e741a676,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,1,00000192_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_e95a6512e741a676_00000192_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_e96c8ef446fa502d,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,16,00000996.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_e96c8ef446fa502d_00000996.png.png,complete
cf_external_unseen_v3_aigi_commercial_e9eab635509904b4,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,8,00000227.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_e9eab635509904b4_00000227.png.png,complete
cf_external_unseen_v3_aigi_commercial_ea417a714efc3f5a,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,2,00000886.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ea417a714efc3f5a_00000886.png.png,complete
cf_external_unseen_v3_aigi_commercial_ea4ed7826e2fbf83,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,8,00000519.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ea4ed7826e2fbf83_00000519.png.png,complete
cf_external_unseen_v3_aigi_commercial_eaaf1cb7e824bdba,aigi_commercial,data/CompEval-00144-of-00413.parquet,2,11,00000944.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_eaaf1cb7e824bdba_00000944.png.png,complete
cf_external_unseen_v3_aigi_commercial_eb914b876a4b2233,aigi_commercial,data/CompEval-00405-of-00413.parquet,3,13,00000620.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_eb914b876a4b2233_00000620.png.png,complete
cf_external_unseen_v3_aigi_commercial_ebc818920587fb50,aigi_commercial,data/CompEval-00406-of-00413.parquet,3,9,00000531.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ebc818920587fb50_00000531.png.png,complete
cf_external_unseen_v3_aigi_commercial_ebd11a807e40a034,aigi_commercial,data/CompEval-00335-of-00413.parquet,1,14,00000002_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ebd11a807e40a034_00000002_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_ebf06923b5b564be,aigi_commercial,data/CompEval-00048-of-00413.parquet,1,5,00000356_1.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ebf06923b5b564be_00000356_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_ebfe1d965f3d7937,aigi_commercial,data/CompEval-00252-of-00413.parquet,1,8,00000217.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ebfe1d965f3d7937_00000217.png.png,complete
cf_external_unseen_v3_aigi_commercial_ec61c292dfd6ddbf,aigi_commercial,data/CompEval-00144-of-00413.parquet,2,1,00000464.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ec61c292dfd6ddbf_00000464.png.png,complete
cf_external_unseen_v3_aigi_commercial_eca0710d7505025d,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,0,00000131_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_eca0710d7505025d_00000131_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_ecff771977a9f119,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,1,00000054_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ecff771977a9f119_00000054_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_ed176fee72e62c77,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,5,00000596.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ed176fee72e62c77_00000596.png.png,complete
cf_external_unseen_v3_aigi_commercial_ee61f68728632ff9,aigi_commercial,data/CompEval-00252-of-00413.parquet,1,2,00000822.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ee61f68728632ff9_00000822.png.png,complete
cf_external_unseen_v3_aigi_commercial_eebe09b11527cf77,aigi_commercial,data/CompEval-00284-of-00413.parquet,0,6,00000480_3.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_eebe09b11527cf77_00000480_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_eedaf8849e609388,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,5,00000654.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_eedaf8849e609388_00000654.png.png,complete
cf_external_unseen_v3_aigi_commercial_ef073cbb10d484a2,aigi_commercial,data/CompEval-00026-of-00413.parquet,1,2,00000446_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ef073cbb10d484a2_00000446_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_ef37f5d073b290f4,aigi_commercial,data/CompEval-00252-of-00413.parquet,1,20,00000355.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ef37f5d073b290f4_00000355.png.png,complete
cf_external_unseen_v3_aigi_commercial_f020536c78d9ef7a,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,22,00000449_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f020536c78d9ef7a_00000449_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_f024e7aa6ac3069b,aigi_commercial,data/CompEval-00173-of-00413.parquet,4,22,00000147_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f024e7aa6ac3069b_00000147_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_f02f39b000899011,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,4,00000996.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f02f39b000899011_00000996.png.png,complete
cf_external_unseen_v3_aigi_commercial_f037789db3322f12,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,20,00000355.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f037789db3322f12_00000355.png.png,complete
cf_external_unseen_v3_aigi_commercial_f0deb66e14b41ee6,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,22,00000310.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f0deb66e14b41ee6_00000310.png.png,complete
cf_external_unseen_v3_aigi_commercial_f0fa37088238e8a9,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,11,00000695.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f0fa37088238e8a9_00000695.png.png,complete
cf_external_unseen_v3_aigi_commercial_f18fc62d835e2d50,aigi_commercial,data/CompEval-00266-of-00413.parquet,1,24,00000342_2.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f18fc62d835e2d50_00000342_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_f1a1af9bc95cd419,aigi_commercial,data/CompEval-00390-of-00413.parquet,3,20,00000061_1.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f1a1af9bc95cd419_00000061_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_f1a1e91792b8ce20,aigi_commercial,data/CompEval-00069-of-00413.parquet,0,7,00000100_2.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f1a1e91792b8ce20_00000100_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_f1abd0223f3965aa,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,23,00000825.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f1abd0223f3965aa_00000825.png.png,complete
cf_external_unseen_v3_aigi_commercial_f1b1fc329e2208bd,aigi_commercial,data/CompEval-00184-of-00413.parquet,3,8,00000644.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f1b1fc329e2208bd_00000644.png.png,complete
cf_external_unseen_v3_aigi_commercial_f2165248a064377e,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,17,00000184_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f2165248a064377e_00000184_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_f256b42add20dc01,aigi_commercial,data/CompEval-00335-of-00413.parquet,1,16,00000432_2.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f256b42add20dc01_00000432_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_f27aa38a5f7034cd,aigi_commercial,data/CompEval-00184-of-00413.parquet,3,17,00000951.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f27aa38a5f7034cd_00000951.png.png,complete
cf_external_unseen_v3_aigi_commercial_f29f6506c063380e,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,0,00000199_0.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f29f6506c063380e_00000199_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_f2a9886a93ed66e1,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,10,00000668.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f2a9886a93ed66e1_00000668.png.png,complete
cf_external_unseen_v3_aigi_commercial_f2e4c7ec00728875,aigi_commercial,data/CompEval-00300-of-00413.parquet,0,13,00000357.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f2e4c7ec00728875_00000357.png.png,complete
cf_external_unseen_v3_aigi_commercial_f31fba473b24c720,aigi_commercial,data/CompEval-00285-of-00413.parquet,2,16,00000455_1.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f31fba473b24c720_00000455_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_f3260d72ce24227d,aigi_commercial,data/CompEval-00026-of-00413.parquet,1,17,00000277_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f3260d72ce24227d_00000277_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_f40187e215736535,aigi_commercial,data/CompEval-00173-of-00413.parquet,4,20,00000164_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f40187e215736535_00000164_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_f485e69b9e97c0e1,aigi_commercial,data/CompEval-00300-of-00413.parquet,0,14,00000396.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f485e69b9e97c0e1_00000396.png.png,complete
cf_external_unseen_v3_aigi_commercial_f4ddc5561aceba67,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,20,00000584.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f4ddc5561aceba67_00000584.png.png,complete
cf_external_unseen_v3_aigi_commercial_f4fb8b608217d4f3,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,13,00000147_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f4fb8b608217d4f3_00000147_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_f5841f908a7692d7,aigi_commercial,data/CompEval-00026-of-00413.parquet,1,5,00000491_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f5841f908a7692d7_00000491_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_f5c423f6a817991c,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,10,00000849.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f5c423f6a817991c_00000849.png.png,complete
cf_external_unseen_v3_aigi_commercial_f6104b340fdd57b9,aigi_commercial,data/CompEval-00405-of-00413.parquet,3,18,00000993.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f6104b340fdd57b9_00000993.png.png,complete
cf_external_unseen_v3_aigi_commercial_f6290701d2a7674e,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,4,00000497_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f6290701d2a7674e_00000497_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_f65c03e6ae79c20e,aigi_commercial,data/CompEval-00051-of-00413.parquet,2,20,00000417_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f65c03e6ae79c20e_00000417_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_f7257b55d3006aea,aigi_commercial,data/CompEval-00252-of-00413.parquet,1,3,00000752.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f7257b55d3006aea_00000752.png.png,complete
cf_external_unseen_v3_aigi_commercial_f72cfe4541463910,aigi_commercial,data/CompEval-00405-of-00413.parquet,3,4,00000537.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f72cfe4541463910_00000537.png.png,complete
cf_external_unseen_v3_aigi_commercial_f78c90b1d309ce6a,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,6,00000265_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f78c90b1d309ce6a_00000265_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_f7b6b670c7cd7899,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,15,00000738.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f7b6b670c7cd7899_00000738.png.png,complete
cf_external_unseen_v3_aigi_commercial_f809b2341d0d2c5e,aigi_commercial,data/CompEval-00405-of-00413.parquet,3,17,00000395.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f809b2341d0d2c5e_00000395.png.png,complete
cf_external_unseen_v3_aigi_commercial_f87919bcfc1025f7,aigi_commercial,data/CompEval-00173-of-00413.parquet,4,1,00000141_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f87919bcfc1025f7_00000141_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_f88862edb207f101,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,15,00000072.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f88862edb207f101_00000072.png.png,complete
cf_external_unseen_v3_aigi_commercial_f8becdb0ab0fc642,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,10,00000847.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f8becdb0ab0fc642_00000847.png.png,complete
cf_external_unseen_v3_aigi_commercial_f91974056d1ccc40,aigi_commercial,data/CompEval-00264-of-00413.parquet,2,19,00000278_1.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f91974056d1ccc40_00000278_1.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_f924b604d8f3d541,aigi_commercial,data/CompEval-00145-of-00413.parquet,2,11,00000473.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f924b604d8f3d541_00000473.png.png,complete
cf_external_unseen_v3_aigi_commercial_f99a10da7f177a03,aigi_commercial,data/CompEval-00184-of-00413.parquet,3,21,00000615.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_f99a10da7f177a03_00000615.png.png,complete
cf_external_unseen_v3_aigi_commercial_faace7da724436d1,aigi_commercial,data/CompEval-00335-of-00413.parquet,1,10,00000060_2.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_faace7da724436d1_00000060_2.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_facd460f6a78e11a,aigi_commercial,data/CompEval-00048-of-00413.parquet,1,1,00000272_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_facd460f6a78e11a_00000272_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_fb2388baaa790ccb,aigi_commercial,data/CompEval-00284-of-00413.parquet,0,24,00000412_2.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fb2388baaa790ccb_00000412_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_fbf9c00d50b25598,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,18,00000007_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fbf9c00d50b25598_00000007_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_fc4f4dbbbb9866a9,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,23,00000272_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fc4f4dbbbb9866a9_00000272_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_fdc6b3aa5cf88b75,aigi_commercial,data/CompEval-00026-of-00413.parquet,1,6,00000422_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fdc6b3aa5cf88b75_00000422_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_fdde4e50e01db099,aigi_commercial,data/CompEval-00026-of-00413.parquet,1,20,00000080_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fdde4e50e01db099_00000080_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_fe51fb504aec4f50,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,4,00000639.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fe51fb504aec4f50_00000639.png.png,complete
cf_external_unseen_v3_aigi_commercial_fe5896496ce4b3f8,aigi_commercial,data/CompEval-00294-of-00413.parquet,3,5,00000154.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fe5896496ce4b3f8_00000154.png.png,complete
cf_external_unseen_v3_aigi_commercial_fe860c99fcc20672,aigi_commercial,data/CompEval-00300-of-00413.parquet,0,12,00000793.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fe860c99fcc20672_00000793.png.png,complete
cf_external_unseen_v3_aigi_commercial_fef0bd195b87fa50,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,15,00000066.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_fef0bd195b87fa50_00000066.png.png,complete
cf_external_unseen_v3_aigi_commercial_ff875313a2073f35,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,3,00000009_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ff875313a2073f35_00000009_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_ff896d117848bdb5,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,5,00000021_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ff896d117848bdb5_00000021_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_ffc77fb82a2ffc02,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,4,00000819.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_ffc77fb82a2ffc02_00000819.png.png,complete
cf_external_unseen_v3_aigi_other_049ee8214e103694,aigi_other,data/CompEval-00019-of-00413.parquet,1,10,000337.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_049ee8214e103694_000337.png.png,complete
cf_external_unseen_v3_aigi_other_112295144896715a,aigi_other,data/CompEval-00021-of-00413.parquet,1,17,000127.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_112295144896715a_000127.png.png,complete
cf_external_unseen_v3_aigi_other_174e31f5c7ba7e3a,aigi_other,data/CompEval-00021-of-00413.parquet,1,0,000843.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_174e31f5c7ba7e3a_000843.png.png,complete
cf_external_unseen_v3_aigi_other_19d05a9212500e1f,aigi_other,data/CompEval-00023-of-00413.parquet,0,3,000462.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_19d05a9212500e1f_000462.png.png,complete
cf_external_unseen_v3_aigi_other_2239d9fd0c432136,aigi_other,data/CompEval-00019-of-00413.parquet,1,17,000421.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_2239d9fd0c432136_000421.png.png,complete
cf_external_unseen_v3_aigi_other_22d1c4bde2754bef,aigi_other,data/CompEval-00019-of-00413.parquet,1,24,000136.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_22d1c4bde2754bef_000136.png.png,complete
cf_external_unseen_v3_aigi_other_28dbd0a0a4eb0576,aigi_other,data/CompEval-00023-of-00413.parquet,0,20,000362.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_28dbd0a0a4eb0576_000362.png.png,complete
cf_external_unseen_v3_aigi_other_2930002fbc97741f,aigi_other,data/CompEval-00023-of-00413.parquet,0,9,000183.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_2930002fbc97741f_000183.png.png,complete
cf_external_unseen_v3_aigi_other_2c8ccce8ee1bf8ac,aigi_other,data/CompEval-00023-of-00413.parquet,0,24,000519.png,PNG,stable_cascade,stable-cascade,RAISE,test,1,Other,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_other_2c8ccce8ee1bf8ac_000519.png.png,complete
